127.0.0.1 - - [13/Jan/2019:18:56:44 +0000] "GET /wp-admin/edit-comments.php HTTP/1.0" 200 59451 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:44 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,svg-painter&ver=5.0.3 HTTP/1.0" 200 77863 "http://bk.local/wp-admin/edit-comments.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/edit-comments.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:46 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 57824 "http://bk.local/wp-admin/edit-comments.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:46 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:55 +0000] "GET /wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 395177 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:55 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=5.0.3 HTTP/1.0" 200 26515 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:55 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,wp-codemirror&ver=5.0.3 HTTP/1.0" 200 845337 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:55 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,code-editor,media-views&ver=5.0.3 HTTP/1.0" 200 442020 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:55 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?ver=4800-20180716 HTTP/1.0" 200 355036 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:56 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:56:56 +0000] "POST /?customize_changeset_uuid=ef91dbf0-0c84-475c-97fb-e0d6ef96d357&customize_theme=beautykeratin&customize_messenger_channel=preview-0&customize_autosaved=on HTTP/1.0" 200 18659 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 171 "http://bk.local/wp-admin/customize.php?theme=beautykeratin&return=http%3A%2F%2Fbk.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:24 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=beautykeratin&_wpnonce=b8d29917bb HTTP/1.0" 302 0 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:24 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 57895 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:36 +0000] "GET /wp-admin/update-core.php HTTP/1.0" 200 37657 "http://bk.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:36 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 102774 "http://bk.local/wp-admin/update-core.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:36 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons&ver=5.0.3 HTTP/1.0" 200 335417 "http://bk.local/wp-admin/update-core.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/update-core.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:50 +0000] "POST /wp-admin/update-core.php?action=do-translation-upgrade HTTP/1.0" 200 37293 "http://bk.local/wp-admin/update-core.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:50 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/wp-admin/update-core.php?action=do-translation-upgrade" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:59 +0000] "GET / HTTP/1.0" 200 6977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:57:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:58:02 +0000] "GET /sample-page/ HTTP/1.0" 200 7599 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:58:02 +0000] "GET /sample-page/wp-content/themes/beautykeratin/img/logo.png HTTP/1.0" 404 6977 "http://bk.local/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:58:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [13/Jan/2019:18:58:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bk.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
